This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"D4078","DW4078 Sagam",-81.5475,41.3347,275,"MESOWEST","225920"
"E9318","EW9318 Alleg",-85.8287,42.5322,214,"MESOWEST","225922"
"F6253","FW6253 San A",-98.4593,29.6640,344,"MESOWEST","225926"
"F3161","FW3161 Avond",-112.3055,33.4460,303,"MESOWEST","225927"
"E7030","EW7030 Duboi",-78.7555,41.1488,511,"MESOWEST","225928"
"E8213","EW8213 San J",-121.8385,37.3667,44,"MESOWEST","225930"
"E8085","EW8085 Sprin",-82.5611,28.5034,18,"MESOWEST","225931"
"C2671","CW2671 Cinna",-74.9913,39.9795,20,"MESOWEST","225932"
"AP863","K0FJ-1 Colby",-101.0452,39.3897,951,"MESOWEST","225937"
"E2811","EW2811 White",-93.0102,45.1334,292,"MESOWEST","225939"
"E6266","EW6266 Helix",-118.6803,45.8787,568,"MESOWEST","225944"
"D9564","DW9564 Sunbu",-111.4298,48.9405,1152,"MESOWEST","225947"
"E9596","EW9596 Vesta",-76.0758,42.0767,262,"MESOWEST","225950"
"E8415","EW8415 Bento",-92.5352,34.6193,108,"MESOWEST","225951"
"D7902","DW7902 Wheat",-121.4225,39.0157,26,"MESOWEST","225952"
"F6239","FW6239 Towan",-97.0280,37.7990,399,"MESOWEST","225954"
"E6539","EW6539 Clark",-74.4000,40.2100,70,"MESOWEST","225956"
"E2749","EW2749 Lunen",-71.6893,44.4915,369,"MESOWEST","225959"
"E3497","EW3497 The D",-121.1852,45.5903,148,"MESOWEST","225960"
"F1511","FW1511 Centr",-123.0163,46.7933,52,"MESOWEST","225961"
"D6267","DW6267 Trini",-120.8528,48.0740,853,"MESOWEST","225962"
"AP559","N9LYA-3 Mitc",-86.4722,38.7403,206,"MESOWEST","225965"
"E6204","EW6204 Scott",-122.6630,45.0427,158,"MESOWEST","225966"
"AS918","K1ABC Strath",-70.8855,42.9813,47,"MESOWEST","225967"
"D7094","DW7094 Mill",-122.5483,37.9133,58,"MESOWEST","225969"
"E7322","EW7322 Maric",-112.0155,33.0872,354,"MESOWEST","225972"
"D4138","DW4138 Gadsd",-85.9935,34.0555,236,"MESOWEST","225977"
"F7031","FW7031 Color",-104.7828,38.9443,2019,"MESOWEST","225978"
"F0271","FW0271 Wood",-90.0250,38.8650,151,"MESOWEST","225979"
"C5530","CW5530 Ithac",-76.5023,42.4506,119,"MESOWEST","225982"
"E7993","EW7993 Green",-75.5823,38.7785,14,"MESOWEST","225984"
"F1958","FW1958 Treas",-82.7612,27.7703,3,"MESOWEST","225986"
"F5295","FW5295 Elgin",-88.4275,41.9998,281,"MESOWEST","225987"
"E4748","EW4748 Ridge",-72.9163,40.8828,37,"MESOWEST","225989"
"E9066","EW9066 Sun R",-111.6767,47.5167,1040,"MESOWEST","225990"
"F7026","FW7026 Woodl",-68.1555,46.9167,242,"MESOWEST","225992"
"E8281","EW8281 Walke",-80.1180,36.1950,300,"MESOWEST","225994"
"E8588","EW8588 Webst",-95.1053,29.5412,6,"MESOWEST","225996"
"F7074","FW7074 Boliv",-78.2120,33.9497,8,"MESOWEST","225999"
"E3833","EW3833 Vache",-90.6802,29.9337,3,"MESOWEST","226000"
"E8409","EW8409 Roche",-77.5248,43.1393,129,"MESOWEST","226005"
"D0148","DW0148 Euche",-84.7064,35.6845,236,"MESOWEST","226006"
"F0247","FW0247 Ross",-122.5475,37.9613,37,"MESOWEST","226008"
"E2998","EW2998 Quarr",-76.2062,39.8592,213,"MESOWEST","226009"
"AR944","K6ALF Rockli",-121.2855,38.8087,39,"MESOWEST","226011"
"AT669","K9JDN Alton",-90.1937,38.8985,183,"MESOWEST","226013"
"E8811","EW8811 Covin",-122.1455,47.3918,133,"MESOWEST","226015"
"E6288","EW6288 Houst",-95.5097,29.7653,29,"MESOWEST","226016"
"E5254","EW5254 Alpin",-103.5654,30.3543,1574,"MESOWEST","226017"
"F2573","FW2573 West",-81.3847,36.3020,918,"MESOWEST","226018"
"AU640","KC8KLM Marqu",-87.3788,46.4819,212,"MESOWEST","226020"
"E5754","EW5754 Edger",-89.0555,42.7942,280,"MESOWEST","226021"
"D9907","DW9907 Bloom",-99.9583,37.4862,786,"MESOWEST","226029"
"E8320","EW8320 Losti",-117.3913,45.4625,1048,"MESOWEST","226031"
"D0026","DW0026 Spark",-119.6903,39.6250,1370,"MESOWEST","226039"
"E7700","EW7700 Sweet",-122.7018,44.4025,184,"MESOWEST","226040"
"E7664","EW7664 White",-78.0508,38.9892,206,"MESOWEST","226042"
"F5784","FW5784 South",-89.1163,42.4883,229,"MESOWEST","226044"
"E4160","EW4160 Shelt",-122.9575,47.2000,57,"MESOWEST","226045"
"E8410","EW8410 James",-71.3747,41.5472,21,"MESOWEST","226046"
"AU503","K6FW Chino",-117.6848,34.0095,219,"MESOWEST","226050"
"E6163","EW6163 West",-75.6095,40.0222,128,"MESOWEST","226051"
"AT594","KK7X Rathdru",-116.8420,47.8278,683,"MESOWEST","226052"
"F0699","FW0699 Hamps",-76.8709,39.5869,239,"MESOWEST","226055"
"E5021","EW5021 River",-82.3410,27.8048,17,"MESOWEST","226056"
"E6471","KC3BAN David",-76.6147,38.9012,55,"MESOWEST","226060"
"C9688","CW9688 Thorn",-104.9308,39.9165,1584,"MESOWEST","226061"
"E6358","EW6358 Thors",-86.7078,32.8743,196,"MESOWEST","226063"
"E0597","EW0597 Stanf",-122.1597,37.4178,25,"MESOWEST","226064"
"C0988","CW0988 Mabto",-119.9597,46.1987,218,"MESOWEST","226066"
"C4240","CW4240 Las C",-106.7439,32.3768,1317,"MESOWEST","226068"
"E7701","EW7701 Drape",-111.8753,40.5420,1385,"MESOWEST","226070"
"D9721","DW9721 Erie",-105.0753,40.0475,1558,"MESOWEST","226071"
"AS994","KB4MOX Spart",-83.0364,33.1275,179,"MESOWEST","226075"
"F0336","FW0336 Tower",-76.5320,40.5920,265,"MESOWEST","226076"
"E2353","EW2353 Oxfor",-84.8000,39.4000,269,"MESOWEST","226077"
"AU167","K5KVN Elm Sp",-94.2274,36.2080,375,"MESOWEST","226079"
"C5602","CW5602 Wayne",-83.0336,35.4452,1030,"MESOWEST","226080"
"F0117","FW0117 Lake",-117.6419,33.6371,218,"MESOWEST","226083"
"AR476","N5ZPR Arling",-97.1703,32.6542,195,"MESOWEST","226086"
"AV381","N1JFY Linneu",-67.9853,46.0673,181,"MESOWEST","226087"
"F2372","FW2372 Homep",-121.2192,45.5790,183,"MESOWEST","226089"
"C3112","CW3112 Atlan",-84.3342,33.8045,259,"MESOWEST","226091"
"F5174","FW5174 Nebo",-82.0737,35.6902,405,"MESOWEST","226095"
"F3675","FW3675 Lafay",-105.1210,40.0610,1566,"MESOWEST","226096"
"E6519","EW6519 Ft Wr",-84.5360,39.0572,259,"MESOWEST","226097"
"D0268","DW0268 Peach",-89.9350,36.3662,80,"MESOWEST","226098"
"F0087","FW0087 Lyons",-76.9450,43.1107,130,"MESOWEST","226099"
"D3753","DW3753 Fort",-97.4528,32.9178,254,"MESOWEST","226101"
"E7658","EW7658 Wentz",-90.8803,38.8378,168,"MESOWEST","226106"
"D9332","DW9332 Kings",-73.2255,40.8947,8,"MESOWEST","226107"
"F5165","FW5165 Linco",-121.1897,38.9427,176,"MESOWEST","226108"
"E1865","EW1865 Hunte",-74.2000,42.2000,490,"MESOWEST","226110"
"F3809","FW3809 Houst",-95.4063,29.7958,20,"MESOWEST","226112"
"D6892","DW6892 Two H",-91.6700,47.0300,215,"MESOWEST","226116"
"AU983","KD8UYA Hinck",-81.7727,41.2275,375,"MESOWEST","226118"
"E0466","EW0466 Charl",-77.2005,37.4177,41,"MESOWEST","226119"
"AU762","WA7SHP-13 Sa",-123.0567,44.9153,114,"MESOWEST","226123"
"C6315","CW6315 Newbu",-88.0458,43.4330,255,"MESOWEST","226126"
"E1955","EW1955 Green",-86.1863,39.5567,241,"MESOWEST","226127"
"E8697","EW8697 Tallm",-81.4385,41.1152,320,"MESOWEST","226129"
"E3902","EW3902 Lolit",-96.5530,28.7945,8,"MESOWEST","226134"
"F7391","WA4EMN Sun C",-82.3438,27.7030,24,"MESOWEST","226139"
"F6595","FW6595 Unive",-90.3282,38.6800,174,"MESOWEST","226141"
"C9604","CW9604 Longv",-122.9493,46.1808,254,"MESOWEST","226144"
"E5638","EW5638 Saint",-70.8785,46.5973,212,"MESOWEST","226146"
"E5962","EW5962 Thoma",-80.1397,35.8697,227,"MESOWEST","226147"
"E7218","EW7218 Hazel",-86.5327,34.9315,239,"MESOWEST","226149"
"E8300","EW8300 Frien",-85.1515,38.9720,191,"MESOWEST","226151"
"D9073","DW9073 Houst",-95.0774,29.5526,2,"MESOWEST","226152"
"E1029","EW1029 Hiawa",-83.7570,34.9790,588,"MESOWEST","226155"
"F3286","FW3286 Warri",-86.7987,33.8570,152,"MESOWEST","226158"
"F7236","FW7236 Lader",-117.6447,33.5678,144,"MESOWEST","226159"
"D4959","DW4959 Maran",-111.0772,32.1852,805,"MESOWEST","226163"
"C6490","CW6490 Gilbe",-111.8120,33.3719,372,"MESOWEST","226164"
"C1575","CW1575 Denve",-105.0408,39.7528,1626,"MESOWEST","226165"
"D5570","DW5570 Hudso",-85.8740,42.8739,192,"MESOWEST","226166"
"C9485","CW9485 Charl",-77.8997,39.2870,170,"MESOWEST","226168"
"D4511","DW4511 Westo",-80.3619,26.1060,3,"MESOWEST","226180"
"E9034","EW9034 Seven",-110.8323,49.8883,754,"MESOWEST","226182"
"D7576","DW7576 Newbu",-100.9272,48.7825,456,"MESOWEST","226183"
"D0331","DW0331 Elgin",-76.2435,44.5088,112,"MESOWEST","226184"
"F5908","FW5908 Glenw",-95.7707,41.0697,360,"MESOWEST","226185"
"D0495","DW0495 Idaho",-112.0275,43.4870,1435,"MESOWEST","226187"
"E6986","EW6986 Belle",-122.1087,47.5545,227,"MESOWEST","226188"
"E9464","EW9464 Banne",-81.8457,36.2025,1496,"MESOWEST","226195"
"AV025","W0CHP-13 Pla",-92.1685,44.1665,352,"MESOWEST","226199"
"C5842","CW5842 Glen",-97.8303,32.2545,233,"MESOWEST","226200"
"E3051","EW3051 Trave",-82.4215,34.9515,358,"MESOWEST","226204"
"F6625","FW6625 Sarge",-95.6662,28.8100,6,"MESOWEST","226206"
"C7500","CW7500 Holli",-71.4220,42.2337,116,"MESOWEST","226207"
"F2483","FW2483 New H",-75.5737,40.2907,94,"MESOWEST","226209"
"E6685","EW6685 Santa",-105.8813,35.6026,2434,"MESOWEST","226211"
"F0503","FW0503 Grand",-108.5271,39.0864,1416,"MESOWEST","226212"
"F7380","FW7380 Derry",-71.2441,42.9297,157,"MESOWEST","226213"
"C2857","CW2857 Fernl",-119.2741,39.5982,1297,"MESOWEST","226214"
"E3976","EW3976 San J",-121.9875,37.3115,55,"MESOWEST","226218"
"AV505","N8QF Lebanon",-84.3045,39.4622,242,"MESOWEST","226219"
"AP304","KC5EZZ San A",-100.3892,31.4405,550,"MESOWEST","226220"
"D7859","DW7859 Edgew",-76.5595,38.9182,18,"MESOWEST","226221"
"F7093","FW7093 Middl",-75.7722,39.5057,14,"MESOWEST","226222"
"E4600","EW4600 Runaw",-97.8800,33.2077,259,"MESOWEST","226223"
"F0775","FW0775 San D",-117.0537,32.8008,185,"MESOWEST","226224"
"F7305","FW7305 Saint",-73.1020,45.6000,32,"MESOWEST","226226"
"E7910","EW7910 Wyomi",-78.0000,42.5000,609,"MESOWEST","226227"
"F7402","FW7402 Moore",-80.7908,35.5720,265,"MESOWEST","226228"
"AS477","KS4XQ Easley",-82.5958,34.7667,289,"MESOWEST","226230"
"F7368","FW7368 Betha",-78.5715,44.2317,319,"MESOWEST","226231"
"F4834","FW4834 Medfo",-122.8033,42.3387,558,"MESOWEST","226232"
"AU845","W1FL Stowe",-72.6815,44.4867,244,"MESOWEST","226233"
"F7061","FW7061 Edmon",-97.4288,35.6550,332,"MESOWEST","226236"
"E4032","WD9GET Alvin",-95.2815,29.3950,13,"MESOWEST","226237"
"AS291","WC4PEM-9 Pol",-81.7857,28.1965,37,"MESOWEST","226238"
"E5923","EW5923 Apach",-111.5783,33.4328,513,"MESOWEST","226239"
"C9343","CW9343 Ports",-76.3272,36.8013,4,"MESOWEST","226241"
"D1546","DW1546 Colum",-76.8672,39.2255,104,"MESOWEST","226244"
"C9114","CW9114 Halfw",-87.6513,46.7438,232,"MESOWEST","226245"
"D9353","DW9353 Fremo",-71.1178,42.9647,52,"MESOWEST","226246"
"AP881","KJ4W Murray",-88.3310,36.6688,161,"MESOWEST","226248"
"AR506","N3PL Hockess",-75.6756,39.7983,93,"MESOWEST","226249"
"D0275","DW0275 Lake",-80.1846,26.6116,7,"MESOWEST","226252"
"D9395","DW9395 Newbu",-118.9587,34.1753,222,"MESOWEST","226254"
"F7098","FW7098 Sturb",-72.0488,42.1118,229,"MESOWEST","226255"
"F4580","FW4580 St Ge",-96.4074,39.1920,344,"MESOWEST","226258"
"D2224","DW2224 Las V",-115.3381,36.1410,919,"MESOWEST","226263"
"D5533","DW5533 Lisbo",-71.8432,44.2838,375,"MESOWEST","226264"
"E1948","EW1948 St. L",-90.3556,38.4771,169,"MESOWEST","226265"
"E9449","EW9449 Millc",-111.7990,40.6730,1531,"MESOWEST","226266"
"F7333","FW7333 North",-72.4717,42.7100,90,"MESOWEST","226271"
"AS458","KG4QWI Knoxv",-84.0182,35.9956,374,"MESOWEST","226272"
"F3724","FW3724 Ralei",-78.6752,35.7950,134,"MESOWEST","226274"
"D3320","DW3320 North",-76.4458,37.4487,10,"MESOWEST","226276"
"C5872","CW5872 South",-106.6698,37.6260,2595,"MESOWEST","226278"
"F2053","FW2053 Richm",-77.4657,37.5543,68,"MESOWEST","226279"
"E8445","EW8445 Sea I",-74.7146,39.1239,3,"MESOWEST","226286"
"E9046","EW9046 Swoop",-79.1773,38.1858,500,"MESOWEST","226287"
"E3006","EW3006 Chico",-121.5517,39.4942,62,"MESOWEST","226288"
"C1238","CW1238 St.An",-92.9234,43.3817,349,"MESOWEST","226289"
"AP837","WC4PEM Barto",-81.7867,27.9525,38,"MESOWEST","226293"
"F0860","FW0860 Tolle",-112.2638,33.4180,300,"MESOWEST","226295"
"AU520","K3HTK-13 Nob",-86.0123,40.0150,240,"MESOWEST","226296"
"AU847","N4JEX-2 Warr",-81.5070,36.4700,884,"MESOWEST","226300"
"F6577","FW6577 Boca",-80.1023,26.3315,7,"MESOWEST","226302"
"F7338","FW7338 Delor",-100.5997,49.2427,482,"MESOWEST","226303"
"F2711","FW2711 Sprin",-94.1615,36.2032,397,"MESOWEST","226322"
"F1332","FW1332 Popla",-88.8190,42.4130,285,"MESOWEST","226440"
"D1929","DW1929 Dayto",-81.0333,29.0667,8,"MESOWEST","226490"
"D5963","DW5963 Four",-104.1392,47.9472,626,"MESOWEST","226531"
"D1771","DW1771 Thurm",-77.3778,39.6080,131,"MESOWEST","226565"
"E5311","EW5311 Saint",-78.5762,41.4215,482,"MESOWEST","226569"
"AU638","KD5NDU-1 Wat",-89.5413,34.0717,125,"MESOWEST","226680"
"AV058","K4JJE Hayesv",-83.6892,35.0237,630,"MESOWEST","226699"
"F1912","FW1912 Firth",-96.6338,40.5628,424,"MESOWEST","226733"
"D1389","DW1389 New I",-91.7720,29.9900,5,"MESOWEST","226812"
"F2298","FW2298 Ashla",-71.6555,43.7458,227,"MESOWEST","226877"
"C4577","CW4577 Kalam",-122.7930,45.9822,256,"MESOWEST","226991"
"D8427","DW8427 Folso",-121.0947,38.3953,96,"MESOWEST","227025"
"C0351","CW0351 Brook",-77.0675,39.1672,147,"MESOWEST","227070"
"F2140","FW2140 Somer",-71.1072,42.3907,20,"MESOWEST","227076"
"E5660","EW5660 Howel",-84.0013,42.5920,290,"MESOWEST","227090"
"E5290","EW5290 Ferti",-93.4258,43.2640,359,"MESOWEST","227122"
"D1637","DW1637 Shrev",-93.7212,32.3838,59,"MESOWEST","227150"
"D1271","DW1271 Los A",-118.2697,34.1035,195,"MESOWEST","227159"
"AU583","N8TWM-10 Man",-82.5245,40.7697,368,"MESOWEST","227192"
"AS076","N9AZZ W.Fran",-88.9175,37.8987,125,"MESOWEST","227215"
"F4543","FW4543 Canto",-82.9180,35.4220,970,"MESOWEST","227234"
"E9819","EW9819 Pawca",-71.8630,41.3677,13,"MESOWEST","227243"
"AR626","K1ADM August",-69.7958,44.3035,134,"MESOWEST","227276"
"D9408","DW9408 Colum",-82.0924,35.2203,273,"MESOWEST","227309"
"AP110","KB8SSH Colum",-82.9913,40.0352,244,"MESOWEST","227311"
"C6791","CW6791 Green",-88.0926,44.5805,199,"MESOWEST","227321"
"F3344","FW3344 Cave",-111.9718,33.7632,592,"MESOWEST","227328"
"F4833","FW4833 Wittm",-112.6133,33.7373,504,"MESOWEST","227415"
"E0957","EW0957 Red F",-105.5638,40.7998,2500,"MESOWEST","227429"
"D7066","DW7066 Pensa",-87.1917,30.4622,31,"MESOWEST","227451"
"AV600","K3TLB-13 Get",-77.2687,39.7832,159,"MESOWEST","227507"
"E8077","EW8077 Cleve",-81.5998,41.5065,230,"MESOWEST","227597"
"C9363","CW9363 Clear",-122.4808,46.8233,177,"MESOWEST","227623"
"C1187","CW1187 Laure",-85.4580,39.6209,302,"MESOWEST","227687"
"C0960","CW0960 Hacke",-74.0580,40.8933,22,"MESOWEST","227689"
"C9583","CW9583 Rento",-122.1285,47.4667,160,"MESOWEST","227786"
"D9697","DW9697 Huach",-110.3923,31.6797,1384,"MESOWEST","227795"
"AP696","WC4R William",-76.6761,37.2728,11,"MESOWEST","227800"
"E1160","EW1160 Plymp",-82.1500,43.0663,183,"MESOWEST","227827"
"F3822","KE7PBG Roche",-123.0648,46.8023,47,"MESOWEST","227873"
"E5818","EW5818 North",-100.7512,41.1253,857,"MESOWEST","227879"
"C3363","CW3363 Cypre",-95.6388,29.9482,43,"MESOWEST","227882"
"AU912","K7CTD Idaho",-116.0304,43.6347,1133,"MESOWEST","227956"
"F3147","FW3147 West",-84.3358,39.9335,297,"MESOWEST","227973"
"E0596","EW0596 Pries",-116.9187,48.2153,656,"MESOWEST","227987"
"D0860","DW0860 Campb",-85.3682,37.3928,263,"MESOWEST","228021"
"C0870","CW0870 Victo",-123.3895,48.4691,56,"MESOWEST","228024"
"E0395","EW0395 Goshe",-72.1137,43.3148,395,"MESOWEST","228084"
"AR616","W9EWA Valpar",-87.1124,41.4345,231,"MESOWEST","228191"
"E3816","EW3816 Semin",-96.6878,35.2454,277,"MESOWEST","228242"
"C5194","CW5194 Hager",-85.1432,39.9075,331,"MESOWEST","228334"
"E8492","EW8492 Lagun",-122.1260,37.6367,6,"MESOWEST","228351"
"AR774","KD7EIR Tucso",-110.7992,32.1955,831,"MESOWEST","228479"
"D6203","DW6203 Brand",-82.3062,27.9027,13,"MESOWEST","228497"
"AP476","W7DG Longvie",-122.9583,46.1827,281,"MESOWEST","228522"
"F1475","FW1475 Cente",-94.1837,31.8075,117,"MESOWEST","228526"
"E3541","EW3541 Fort",-104.2210,34.4901,1262,"MESOWEST","228551"
"F3119","FW3119 Bingh",-75.5700,42.0618,560,"MESOWEST","228554"
"E9050","EW9050 Uinta",-110.7870,40.9220,2648,"MESOWEST","228595"
"E3320","EW3320 Albuq",-106.7412,35.1908,1668,"MESOWEST","228636"
"E1617","EW1617 Portl",-122.6097,45.5183,67,"MESOWEST","228639"
"C6479","CW6479 Phela",-117.4592,34.4022,1190,"MESOWEST","228807"
"E3698","EW3698 Middl",-84.2000,39.6000,230,"MESOWEST","228814"
"AS776","KK6KU Rosamo",-118.2092,34.8687,737,"MESOWEST","228835"
"D6658","DW6658 Red W",-92.6000,44.5500,260,"MESOWEST","228870"
"E4238","EW4238 Galat",-111.4233,48.6955,1028,"MESOWEST","228885"
"F2859","W0AVQ Scott",-89.5293,37.2128,109,"MESOWEST","228905"
"AS329","NO4D Lyman",-82.1332,34.9643,288,"MESOWEST","228939"
"F1232","FW1232 Monti",-84.8263,36.9552,208,"MESOWEST","228973"
"AV585","WI5ARD Bush",-89.9693,30.6008,47,"MESOWEST","228989"
"F0190","FW0190 Watso",-88.5695,39.0241,169,"MESOWEST","229045"
"AP685","KD7CTY Vanco",-122.6042,45.6605,92,"MESOWEST","229065"
"C0138","CW0138 Brier",-122.2687,47.7822,104,"MESOWEST","229112"
"D4798","DW4798 East",-111.6322,33.4423,520,"MESOWEST","229182"
"C0333","CW0333 Kitte",-70.7135,43.0818,22,"MESOWEST","229231"
"AS610","AF5AA Tyler",-95.2061,32.1351,124,"MESOWEST","229232"
"D9939","DW9939 Cochr",-80.0495,41.5187,428,"MESOWEST","229248"
"E6140","EW6140 Eriev",-75.7202,42.8728,485,"MESOWEST","229259"
"E2997","EW2997 Mccon",-78.0180,39.8787,271,"MESOWEST","229430"
"C9209","CW9209 Olall",-122.5530,47.4587,85,"MESOWEST","229439"
"AV583","N3JSF Bethel",-80.0307,40.3535,364,"MESOWEST","229442"
"C3410","CW3410 Super",-98.0685,40.0268,495,"MESOWEST","229448"
"E7342","EW7342 Belmo",-81.0242,35.1749,201,"MESOWEST","229455"
"C6575","CW6575 Danbu",-73.4723,41.4513,224,"MESOWEST","229480"
"AU480","KC6UTR Sedon",-111.8189,34.8504,1352,"MESOWEST","229486"
"C7979","CW7979 Mecha",-77.2960,37.5804,45,"MESOWEST","229627"
"E4966","EW4966 Colum",-80.8980,34.1860,132,"MESOWEST","229687"
"D3637","DW3637 Chico",-72.5787,42.1463,167,"MESOWEST","229703"
"F3919","FW3919 Milto",-73.0528,44.6383,240,"MESOWEST","229728"
"C9660","CW9660 Merri",-80.6728,28.4017,3,"MESOWEST","229793"
"D0912","DW0912 Moorp",-118.9167,34.2673,138,"MESOWEST","229839"
"AU202","WX6HNX-12 Ta",-119.4296,35.1499,231,"MESOWEST","229972"
"AR473","K1YMI Little",-74.8890,43.0535,233,"MESOWEST","230063"
"E1858","EW1858 Saxto",-78.2368,40.2202,267,"MESOWEST","230093"
"C0406","CW0406 Pine",-115.3146,43.5023,1318,"MESOWEST","230152"
"F2368","FW2368 Monte",-119.6265,34.4342,71,"MESOWEST","230157"
"AV249","W6LLL-15 Tra",-121.5342,37.6518,457,"MESOWEST","230196"
"SE781","SCE Appaloos",-118.3536,33.7643,260,"MESOWEST","230223"
"SE785","SCE Soledad",-118.2215,34.4384,770,"MESOWEST","230225"
"SE778","SCE Miralest",-118.3294,33.7516,261,"MESOWEST","230227"
"SE784","SCE Camino R",-117.4501,34.0149,280,"MESOWEST","230228"
"SE773","SCE Geordie",-117.4938,34.0255,253,"MESOWEST","230231"
"SE786","SCE 72nd St",-118.2580,34.6103,958,"MESOWEST","230232"
"SE775","SCE Wayne Ci",-118.7588,34.2788,274,"MESOWEST","230233"
"SE782","SCE Empty Sa",-118.3380,33.7818,119,"MESOWEST","230234"
"SE776","SCE Fitzgera",-118.7457,34.2573,273,"MESOWEST","230235"
"SE780","SCE Calabasa",-118.6275,34.1375,321,"MESOWEST","230236"
"SE783","SCE Pyrite S",-117.4604,34.0224,280,"MESOWEST","230237"
"SE789","SCE Malibu C",-118.6958,34.0415,91,"MESOWEST","230238"
"SE779","SCE Stunt Rd",-118.6577,34.1011,315,"MESOWEST","230239"
"SE777","SCE Jurupa H",-117.5064,34.0222,272,"MESOWEST","230240"
"SE788","SCE N Santia",-117.7985,33.8124,103,"MESOWEST","230241"
"SE774","SCE Crest Rd",-118.3359,33.7426,366,"MESOWEST","230242"
"SE787","SCE Sacramen",-118.2166,34.4730,914,"MESOWEST","230243"
"SE790","SCE N Ventur",-119.2910,34.3147,38,"MESOWEST","230244"
"SE791","SCE Tangerin",-118.3658,33.7444,104,"MESOWEST","230245"
"D5635","DW5635 Catle",-77.6425,38.6558,89,"MESOWEST","230271"
"C9576","CW9576 Willi",-123.4300,39.4803,785,"MESOWEST","230287"
"AR075","W3UGI Ambler",-75.2372,40.1500,70,"MESOWEST","230297"
"F3002","FW3002 Stuar",-80.1787,27.1438,12,"MESOWEST","230356"
"F0355","FW0355 Reddi",-122.3725,40.6192,219,"MESOWEST","230388"
"E6452","EW6452 Austi",-97.6408,30.5870,233,"MESOWEST","230391"
"D9981","DW9981 Dubuq",-90.7736,42.4631,296,"MESOWEST","230398"
"E7251","EW7251 Evend",-84.4195,39.2566,177,"MESOWEST","230449"
"AU864","KD0ISH Stock",-93.7988,37.7020,294,"MESOWEST","230451"
"C6747","CW6747 Boals",-77.7527,40.7833,365,"MESOWEST","230509"
"D8633","DW8633 Lambe",-104.6000,47.7000,712,"MESOWEST","230538"
"AS860","N1ICS Van We",-84.4803,40.8515,240,"MESOWEST","230559"
"F0710","FW0710 Fraze",-95.6408,46.7338,423,"MESOWEST","230593"
"AT846","WX6HNX-11 Lo",-118.7331,36.6042,2039,"MESOWEST","230708"
"D2481","DW2481 Sanfo",-81.3648,28.8324,6,"MESOWEST","230875"
"C3642","CW3642 Charl",-85.3186,45.2380,230,"MESOWEST","230922"
"E2435","EW2435 Conye",-84.0830,33.6475,236,"MESOWEST","230955"
"AS311","N5SRF Coldsp",-95.1364,30.6162,83,"MESOWEST","230960"
"E4427","EW4427 Wind",-88.1673,42.8223,243,"MESOWEST","231004"
"E1185","EW1185 Kaysv",-111.9258,41.0242,1343,"MESOWEST","231095"
"E8780","EW8780 Smith",-124.1700,41.9427,61,"MESOWEST","231140"
"AR972","KD4SN Lexing",-84.5478,37.9900,304,"MESOWEST","231147"
"AU726","AD4ES West M",-80.6512,28.0673,13,"MESOWEST","231179"
"E3591","EW3591 Hamil",-79.8915,43.2137,218,"MESOWEST","231203"
"AV079","AC0MR Toddvi",-91.7000,42.1032,270,"MESOWEST","231229"
"E1076","EW1076 Imble",-117.9663,45.4620,834,"MESOWEST","231300"
"D9372","DW9372 South",-80.9537,41.2678,279,"MESOWEST","231312"
"C6906","CW6906 Tehac",-118.4941,35.1681,1206,"MESOWEST","231319"
"E1710","EW1710 Hinck",-81.7555,41.2615,304,"MESOWEST","231407"
"D9186","DW9186 Hunts",-86.5420,34.6678,200,"MESOWEST","231440"
"D3003","DW3003 Remse",-72.6945,40.7983,10,"MESOWEST","231456"
"AP779","K4CCC-9 Cher",-79.8997,34.6907,52,"MESOWEST","231477"
"F4318","FW4318 Kip R",-117.1955,45.0488,2266,"MESOWEST","231490"
"D7756","DW7756 Titus",-80.8445,28.5482,13,"MESOWEST","231560"
"E7049","EW7049 Kings",-84.4930,35.8557,231,"MESOWEST","231564"
"D4415","DW4415 Camar",-119.0342,34.2447,99,"MESOWEST","231570"
"F3354","FW3354 Hope",-121.2335,49.2705,695,"MESOWEST","231591"
"C8998","CW8998 Colle",-94.3906,45.5810,366,"MESOWEST","231600"
"D7936","DW7936 Lakew",-88.4745,45.3097,372,"MESOWEST","231607"
"E3049","EW3049 Overg",-110.5672,34.4058,2000,"MESOWEST","231630"
"D9330","DW9330 York",-76.7102,39.9192,192,"MESOWEST","231649"
"D7807","DW7807 Graft",-79.9437,39.4455,555,"MESOWEST","231721"
"AS461","ERINB Pleasa",-122.4053,47.6517,103,"MESOWEST","231743"
"AT069","KG1ZR Readfi",-69.9005,44.3825,112,"MESOWEST","231813"
"F4321","FW4321 New Y",-73.9572,40.7717,27,"MESOWEST","231845"
"AS090","N7MLR Buda",-97.8798,30.1068,236,"MESOWEST","231850"
"E8404","EW8404 Hager",-77.6690,39.6260,49,"MESOWEST","231918"
"F5903","FW5903 Golde",-93.3720,44.9984,275,"MESOWEST","232000"
"E3103","EW3103 North",-78.8400,43.0210,183,"MESOWEST","232006"
"E8868","EW8868 Odenv",-86.4092,33.6717,221,"MESOWEST","232061"
"F0304","FW0304 Steen",-88.3278,33.6225,83,"MESOWEST","232073"
